,gsis_id,ra_epa_per_play,play_count,ra_epa_total_impact,display_name,position_group
1035,00-0030555,0.030467677712145088,1219,37.14009913110486,Dion Jordan,DL
1036,00-0030556,-0.01589412814099372,182,-2.892731321660857,Leon McFadden,DB
1037,00-0030557,0.04393529328484833,24,1.05444703883636,Josh Evans,DB
1038,00-0030558,-0.049986075933703,3480,-173.95154424928646,Barkevious Mingo,LB
1039,00-0030559,0.009397051378989123,267,2.509012718190096,Matt Elam,DB
1040,00-0030561,0.09038596415762036,7190,649.8750822932903,Lane Johnson,OL
1041,00-0030562,0.008015949435113221,4050,32.46459521220854,Desmond Trufant,DB
1042,00-0030564,0.043398673252721114,7487,324.92586664312296,DeAndre Hopkins,WR
1043,00-0030565,-0.0809037660906714,2309,-186.80679590336027,Geno Smith,QB
1044,00-0030566,-0.0003173219555849326,3931,-1.24739260740437,D.J. Swearinger,DB
1045,00-0030572,0.025463579892314278,2573,65.51779106292464,D.J. Hayden,DB
1046,00-0030573,0.04950864181291928,4981,246.60254487015092,Sheldon Richardson,DL
1047,00-0030574,0.4264427733854365,27,11.513954881406786,Sharrif Floyd,DL
1048,00-0030575,0.04699876789372055,5336,250.78542548089288,Xavier Rhodes,DB
1049,00-0030576,0.015500749320393968,1131,17.53134748136558,Datone Jones,DL
1050,00-0030577,-0.010196883773276127,1950,-19.88392335788845,Sylvester Williams,DL
1051,00-0030578,0.04427850190530255,3620,160.28817689719523,Cordarrelle Patterson,RB
1052,00-0030579,0.07099559610903658,863,61.26919944209857,Menelik Watson,OL
1053,00-0030584,0.15404713955093513,6661,1026.1079965487788,Eric Fisher,OL
1054,00-0030585,0.10197216152195268,5663,577.4683506988181,Justin Pugh,OL
1055,00-0030590,0.04109527964514571,1319,54.2046738519472,Jonathan Cooper,OL
1056,00-0030593,-0.04486867163252036,563,-25.261062129108964,Chance Warmack,OL
1057,00-0030615,0.146449585320222,1305,191.11670884288972,James Winchester,SPEC
1058,00-0030621,0.10906948720757177,144,15.706006157890336,Michael Ola,OL
1059,00-0030626,0.07573303415353594,117,8.860764995963704,Patrick Murray,SPEC
1060,00-0030629,0.08527821586247356,1299,110.77640240535315,Jeremy Vujnovich,OL
1061,00-0030640,-0.12528537838105935,123,-15.4101015408703,Marcus Ball,DB
1062,00-0030648,0.02976074434210415,7503,223.29486479880742,Alejandro Villanueva,OL
1063,00-0030649,0.1432412974632305,1984,284.1907341670493,Jonotthan Harrison,OL
1064,00-0030650,0.006102649360538859,369,2.251877614038839,Dewey McDonald,LB
1065,00-0030652,0.009418058894353525,324,3.051451081770542,Josh Walker,OL
1066,00-0030656,0.029090238082685096,1460,42.47174760072024,Isaiah Crowell,RB
1067,00-0030663,0.050344683139773624,3738,188.1884255764738,Willie Snead,WR
1068,00-0030665,0.021347990906742307,6818,145.55060200216906,Daniel Sorensen,DB
1069,00-0030668,-0.05148581793833371,759,-39.07773581519529,Charcandrick West,RB
1070,00-0030669,0.0721255447243875,2431,175.337199224986,Albert Wilson,WR
1071,00-0030670,-0.011111118821103725,2222,-24.688906020492475,Bennie Fowler,WR
1072,00-0030671,-0.1016218763581162,129,-13.10922205019699,Isaiah Burse,WR
1073,00-0030675,-0.21640541029410473,97,-20.991324798528158,Lou Young,DB
1074,00-0030682,-0.06142632162163783,60,-3.6855792972982697,Shamiel Gary,DB
1075,00-0030687,-0.007181711570728071,143,-1.0269847546141142,Deontae Skinner,LB
1076,00-0030691,-0.11037845994456547,30,-3.311353798336964,Jeremy Butler,WR
1077,00-0030694,0.09766389147222894,6043,590.1828961666795,James Hurst,OL
1078,00-0030697,-0.057965344188264975,1134,-65.73270030949249,Jamie Meder,DL
1079,00-0030699,-0.0929125956354115,215,-19.976208061613473,Deji Olatoye,DB
1080,00-0030705,0.13445140567388483,144,19.361002417039415,Juwan Thompson,RB
1081,00-0030706,0.09734811403138263,858,83.5246818389263,Josh Andrews,OL
1082,00-0030710,0.008758063952668744,2985,26.142820898716202,Trey Burton,TE
1083,00-0030711,0.009671552092289369,521,5.038878640082761,David Fluellen,RB
1084,00-0030714,-0.12307918716171935,28,-3.4462172405281417,Donald Hawkins,OL
1085,00-0030725,0.029775529665894182,3041,90.54738571398421,Cornelius Lucas,OL
1086,00-0030737,0.027574413752106067,558,15.386522873675185,Freddie Martino,WR
1087,00-0030741,-0.09684852239957395,1377,-133.36041534421332,Roosevelt Nix,RB
1088,00-0030743,-0.03523789499700075,113,-3.981882134661085,Bernard Reedy,WR
1089,00-0030750,-0.8947439837023292,5,-4.473719918511646,James Stone,OL
1090,00-0030752,0.038669035871352564,573,22.15735755428502,Jay Elliott,LB
1091,00-0030757,0.021050405898808303,2522,53.08912367679454,Mike Pennel,DL
1092,00-0030761,0.04859879738615569,3601,175.00426938754663,Joe Thomas,LB
1093,00-0030768,-0.05107820648769049,228,-11.645831079193432,Shayne Skov,LB
1094,00-0030770,0.046828316946186645,1360,63.686511046813834,Brock Coyle,LB
1095,00-0030776,-0.012276510733980686,1372,-16.843372727021503,Kerry Wynn,DL
1096,00-0030780,-0.06645476921589391,1127,-74.89452490631244,Ryan Hewitt,TE
1097,00-0030781,0.05214973336701124,4889,254.96004643131795,Trey Hopkins,OL
1098,00-0030789,0.018045445863906894,243,4.385043344929375,Antonio Andrews,RB
1099,00-0030791,0.4599057382318888,12,5.518868858782666,Gabe Ikard,OL
1100,00-0030792,-0.04763667749470566,2667,-127.04701887838,Justin McCray,OL
1101,00-0030801,-0.08734998377051474,1199,-104.73263054084717,Brandon Coleman,WR
1102,00-0030802,-0.06700894430725589,104,-6.968930207954612,Brian Dixon,DB
1103,00-0030805,0.061662983512545365,117,7.214569070967808,Je'Ron Hamm,TE
1104,00-0030821,0.05793398962004221,2283,132.26329830255636,Allen Hurns,WR
1105,00-0030827,0.03861458379068546,4464,172.3755020416199,Tyler Shatley,OL
1106,00-0030828,-0.15305664480568515,32,-4.897812633781925,D.J. Tialavea,OL
1107,00-0030829,-0.038700487151337566,2124,-82.19983470944099,Josh Wells,OL
1108,00-0030832,-0.026401689021231453,29,-0.7656489816157122,Asante Cleveland,TE
1109,00-0030850,-0.05799980883708502,605,-35.089884346436435,Cody Parkey,SPEC
1110,00-0030854,0.016221862802132083,720,11.6797412175351,Erik Swoope,TE
1111,00-0030856,-0.03221203039993655,44,-1.4173293375972082,Tony Washington,WR
1112,00-0030860,-0.002616048053073511,582,-1.5225399668887833,Orleans Darkwa,RB
1113,00-0030864,0.12521313421452906,261,32.680628029992086,Anthony Johnson,DL
1114,00-0030869,0.01342035578342954,3010,40.39527090812292,Tyler Larsen,OL
1115,00-0030871,0.03968111383135575,219,8.690163929066909,Garrison Smith,DL
1116,00-0030874,0.012251535367255472,2158,26.438813322537307,Damien Williams,RB
1117,00-0030881,0.1407174674143028,238,33.49075724460407,Howard Jones,LB
1118,00-0030883,0.04890105059253286,1707,83.47409336145358,Josh Mauro,DL
1119,00-0030887,0.11233963313593018,842,94.58997110045321,Anthony Steen,OL
1120,00-0030896,0.029574655932631456,418,12.36220617983995,Chandler Catanzaro,SPEC
1121,00-0030899,-0.016257513884868808,1241,-20.17557473112219,Garry Gilliam,OL
1122,00-0030908,-0.067172692670564,236,-15.852755470253104,Kenny Ladler,DB
1123,00-0030921,-0.01011308794281188,927,-9.374832522986614,Tenny Palepoi,DL
1124,00-0030923,0.0035676282799167592,1478,5.2729545977169705,Jeremiah Sirles,OL
1125,00-0030937,0.10616362705632662,289,30.681288219278393,Zac Kerin,OL
1126,00-0030946,0.04480286424337494,3429,153.6290214905327,Kerry Hyder,DL
1127,00-0030950,0.16887987116252917,7,1.1821590981377041,John Fullington,OL
1128,00-0030957,-0.15859762600510277,1087,-172.3956194675467,Casey Kreiter,SPEC
1129,00-0030963,0.02768435875779632,207,5.730662262863839,Dashaun Phillips,DB
1130,00-0030968,-0.03431209188949831,3635,-124.72445401832636,Keith Smith,RB
1131,00-0030982,0.3159880894188509,77,24.331082885251522,Marcus Roberson,DB
1132,00-0030986,0.08773137586709286,1243,109.05010020279641,Ethan Westbrooks,DL
1133,00-0030990,-0.10087675449364132,251,-25.320065377903973,Josh Huff,WR
1134,00-0030992,0.08434742660968748,306,25.810312542564372,Crockett Gillmore,TE
1135,00-0030993,0.01452209931669999,1248,18.123579947241588,Aaron Lynch,LB
1136,00-0030994,-0.04963023139711219,65,-3.225965040812292,Ryan Carrethers,DL
1137,00-0030996,0.050049634145643285,338,16.91677634122743,John Urschel,OL
1138,00-0030997,0.011845469194289528,5163,61.15815745011683,Zach Fulton,OL
1139,00-0031000,0.10486382761627251,188,19.714399591859234,Trevor Reilly,LB
1140,00-0031001,-0.021445141536491786,904,-19.386407948988573,Jeff Janis,WR
1141,00-0031006,0.03758321744788231,402,15.108453414048688,Robert Thomas,DL
1142,00-0031015,-0.02082640336454008,2149,-44.75594083039663,Phillip Gaines,DB
1143,00-0031016,-0.035182637606483554,4262,-149.9484014788329,Ross Cockrell,DB
1144,00-0031017,0.03766148515950044,2303,86.73440032232952,Dakota Dozier,OL
1145,00-0031018,0.1455255102645455,466,67.8148877832782,Jeremiah George,LB
1146,00-0031019,0.08477603320089266,7249,614.541464673271,Corey Linsley,OL
1147,00-0031020,-0.048456351350059663,595,-28.8315290532855,Keith Reaser,DB
1148,00-0031021,-0.03260941146721491,272,-8.869759919082455,Jared Abbrederis,WR
1149,00-0031022,0.049961584952202404,3915,195.59960508787242,Laurent Duvernay-Tardif,OL
1150,00-0031023,0.04174950244289417,1510,63.04174868877019,Quincy Enunwa,WR
1151,00-0031025,-0.05879666227051714,373,-21.931155026902893,Michael Campanaro,WR
1152,00-0031026,0.16119186062348576,8,1.289534884987886,Randell Johnson,LB
1153,00-0031028,-0.055309966400012574,271,-14.989000894403407,Ulrick John,OL
1154,00-0031029,0.0008750666197867982,214,0.18726425663437482,Seantrel Henderson,OL
1155,00-0031031,0.03333559218972991,1591,53.036927173860285,Brent Qvale,OL
1156,00-0031035,-0.004567644106911816,862,-3.9373092201579856,Xavier Grimble,TE
1157,00-0031039,0.09191108449454027,933,85.75304183340607,James Ferentz,OL
1158,00-0031040,0.0673370981930691,7089,477.35268909066684,Khalil Mack,LB
1159,00-0031041,0.03239135838996092,5543,179.54529955555338,Kyle Fuller,DB
1160,00-0031042,-0.2322830552819573,35,-8.129906934868506,Jace Amaro,TE
1161,00-0031044,0.08384423901659108,649,54.41491112176761,Troy Niklas,TE
1162,00-0031045,-0.032511067458084124,2952,-95.97267113626434,Carlos Hyde,RB
1163,00-0031046,0.10943620221478692,1091,119.39489661633253,Jack Mewhort,OL
1164,00-0031047,0.021897404634169306,2397,52.48807890810383,Spencer Long,OL
1165,00-0031048,0.1429972468288653,253,36.17830344770292,Will Sutton,DL
1166,00-0031050,0.039236472409764855,1917,75.21631760951922,Kareem Martin,LB
1167,00-0031051,0.03451555857115226,3693,127.4659578032653,John Brown,WR
1168,00-0031052,0.0056302760866702465,4952,27.88112718119106,Bashaud Breeland,DB
1169,00-0031054,0.004192893099459035,5577,23.38376481568304,DaQuan Jones,DL
1170,00-0031055,-0.12550474035647485,154,-19.327730014897128,Andre Williams,RB
1171,00-0031057,0.13718824556993717,210,28.809531569686804,Ka'Deem Carey,RB
1172,00-0031058,0.09943658885650065,157,15.611544450470603,Carl Bradford,LB
1173,00-0031059,0.008848776402340016,257,2.2741355354013844,Marqueston Huff,DB
1174,00-0031060,-0.01825110505711246,1106,-20.18572219316638,De'Anthony Thomas,WR
1175,00-0031061,-0.018608324175070346,3174,-59.06282093167328,Dontae Johnson,DB
1176,00-0031062,-0.024896194507119253,2811,-69.98320275951222,James White,RB
1177,00-0031064,-0.2250784589551891,577,-129.8702708171441,Tom Savage,QB
1178,00-0031065,0.14709279005220385,20,2.941855801044077,Larry Webster,DL
1179,00-0031066,0.21734354476241807,77,16.735452946706193,Lorenzo Taliaferro,RB
1180,00-0031067,0.008679521260891545,4042,35.08262493652363,Cameron Fleming,OL
1181,00-0031068,0.03710893197190352,1817,67.4269293929487,Ryan Grant,WR
1182,00-0031069,0.2133946908632145,48,10.242945161434296,David Yankey,OL
1183,00-0031070,-0.04608596222403333,658,-30.32456314341393,Nat Berhe,DB
1184,00-0031071,0.0443928965819729,771,34.22692326470111,Caraun Reid,DL
1185,00-0031072,-0.010657579607434289,149,-1.5879793615077091,Vinnie Sunseri,DB
1186,00-0031075,-0.012145022580145238,1442,-17.513122560569432,Alfred Blue,RB
1187,00-0031076,-0.11313516042035116,90,-10.182164437831604,David Fales,QB
1188,00-0031079,0.2521032863273905,992,250.08646003677137,Pat O'Donnell,SPEC
1189,00-0031080,0.19910243557725338,249,49.57650645873609,Demetri Goodson,DB
1190,00-0031081,-0.012300222550100482,388,-4.772486349438987,Zach Moore,DL
1191,00-0031084,0.11804228377734444,126,14.873327755945398,Eric Pinkins,DB
1192,00-0031085,0.04260570378451523,917,39.06943037040047,Jay Prosch,RB
1193,00-0031087,0.030962912869168392,2446,75.73528487798589,Andre Hal,DB
1194,00-0031089,-0.004628687545189876,1959,-9.067598901026967,Beau Allen,DL
1195,00-0031095,0.06500588185791366,9199,597.9891072109477,Charles Leno Jr.,OL
1196,00-0031097,0.014757346531497646,4467,65.92106695619998,Terrance Mitchell,DB
1197,00-0031098,-0.17748256546398072,30,-5.324476963919421,Lonnie Ballentine,DB
1198,00-0031101,0.028338756276973267,6217,176.1820477739428,Shaquil Barrett,LB
1199,00-0031102,0.08019152421952958,702,56.29445000210976,Kapri Bibbs,RB
1200,00-0031103,0.1663454031881192,206,34.267153056752555,Deandre Coleman,DL
1201,00-0031105,0.04788768265018238,2208,105.7360032916027,Zach Kerr,DL
1202,00-0031112,0.04351042733337123,29,1.2618023926677657,Travis Coons,SPEC
1203,00-0031118,0.05442875049180104,657,35.759689073113286,Corey Brown,WR
1204,00-0031120,0.010152824986521366,2384,24.204334767866936,Adarius Taylor,LB
1205,00-0031122,0.08680843491341443,7618,661.3066571703912,Andrew Norwell,OL
1206,00-0031127,0.0548088825453254,2093,114.71499116736607,Brandon Dunn,DL
1207,00-0031128,0.07170810771037753,1761,126.27797767797483,Ryan Groy,OL
1208,00-0031130,0.020864742382474533,4070,84.91950149667134,Christian Jones,LB
1209,00-0031136,0.08767946744424933,1163,101.97122063766197,Chris Boswell,SPEC
1210,00-0031142,0.06223258539482118,5939,369.599324659843,Matt Feiler,OL
1211,00-0031151,-0.0210106126845515,1017,-21.367793100188877,Marcus Williams,DB
1212,00-0031152,0.047053047460663515,1732,81.4958782018692,Bryan Witzmann,OL
1213,00-0031156,-0.19555078389131736,1027,-200.83065505638294,Tyler Ott,SPEC
1214,00-0031158,0.08160654175663579,253,20.646455064428853,George Atkinson,RB
1215,00-0031161,0.5404798850285508,3,1.6214396550856525,Carlos Fields,LB
1216,00-0031166,0.006707140255472818,2900,19.450706740871173,Seth Roberts,WR
1217,00-0031167,0.014559974056748476,705,10.264781710007675,Scott Simonson,TE
1218,00-0031170,-0.008816482810450062,1806,-15.922567955672811,Timmy Jernigan,DL
1219,00-0031171,-0.1043246338260376,3441,-358.9810649953954,Preston Brown,LB
1220,00-0031172,0.09434313515415294,457,43.114812765447894,Khyri Thornton,DL
1221,00-0031173,-0.012967021604988228,1536,-19.91734518526192,Jaylen Watkins,DB
1222,00-0031175,0.013989250019624061,3489,48.80849331846835,Cassius Marsh,LB
1223,00-0031176,0.023830299721471822,4768,113.62286907197765,Nevin Lawson,DB
1224,00-0031177,0.07666846514687604,2861,219.34847878521236,Brent Urban,DL
1225,00-0031179,0.07922774988517671,26,2.0599214970145945,Taylor Hart,DL
1226,00-0031181,0.026987890126497997,4680,126.30332579201063,Ricardo Allen,DB
1227,00-0031182,-0.03823219664371574,2072,-79.21711144577903,Kevin Pamphile,OL
1228,00-0031185,-0.004209841905685645,1556,-6.550514005246864,Jon Halapio,OL
1229,00-0031186,-0.004732002943287782,695,-3.2887420455850083,Kenneth Acker,DB
1230,00-0031188,0.1252276148872176,166,20.78778407127812,Bennett Jackson,DB
1231,00-0031189,0.03463306215622926,1184,41.005545592975444,T.J. Jones,WR
1232,00-0031191,0.041821993678320436,530,22.16565664950983,Luke Bowanko,OL
1233,00-0031193,0.09005849912034722,792,71.326331303315,Dan McCullers,DL
1234,00-0031203,-0.026338739522978504,865,-22.783009687376406,Cairo Santos,SPEC
1235,00-0031208,0.09266142998403153,387,35.8599734038202,Chris McCain,DL
1236,00-0031209,0.09259327498228556,940,87.03767848334843,Senorise Perry,RB
1237,00-0031218,-0.012325270575092905,5145,-63.41351710885299,Malcolm Butler,DB
1238,00-0031225,0.02891487680935438,117,3.3830405866944626,Julius Warmsley,DL
1239,00-0031228,0.00498710129496887,2418,12.058810931234728,Taylor Gabriel,WR
1240,00-0031232,0.021083511277605677,485,10.225502969638754,Robert Nelson,DB
1241,00-0031235,0.01212114531000615,4817,58.387556958299626,Odell Beckham Jr.,WR
1242,00-0031236,0.027805907834894276,7228,200.98110183061584,Brandin Cooks,WR
1243,00-0031237,-0.0486065013622608,2453,-119.23174784162575,Teddy Bridgewater,QB
1244,00-0031238,0.010166991735982608,3349,34.04925532380575,Weston Richburg,OL
1245,00-0031239,0.04641794324575235,25,1.1604485811438088,Stanley Jean-Baptiste,DB
1246,00-0031241,0.02171703896040692,4196,91.12469547786745,Devon Kennard,LB
1247,00-0031242,0.04598423334563932,3777,173.68244934647973,Shamar Stephen,DL
1248,00-0031253,0.033159584841468887,3860,127.9959974880699,K'Waun Williams,DB
1249,00-0031254,0.054957289371320876,5919,325.2921957888483,Denico Autry,DL
1250,00-0031255,0.007122236666377989,838,5.968434326424755,Kasim Edebali,DL
1251,00-0031256,-0.000421724050720586,6041,-2.54763499040306,Anthony Barr,LB
1252,00-0031257,0.05893485875499212,2086,122.93811536291355,Paul Richardson,WR
1253,00-0031258,0.053194585630837336,1846,98.19720507452573,Jeremiah Attaochu,LB
1254,00-0031259,-0.015549737123267677,1927,-29.96434343653681,Aaron Colvin,DB
1255,00-0031260,0.047871914044281184,4091,195.84400035515432,Logan Thomas,TE
1256,00-0031261,0.03862958352010093,5416,209.21782434486664,Tre Boston,DB
1257,00-0031262,0.05997803855251767,1130,67.77518356434497,Bene' Benwikere,DB
1258,00-0031263,-0.01649923824779818,3827,-63.14258477432364,Avery Williamson,LB
1259,00-0031264,0.008766816398556518,1327,11.6335653608845,Chris Smith,LB
1260,00-0031265,0.11238923097577752,180,20.230061575639954,Ed Stinson,DL
1261,00-0031267,-0.04037618507723927,999,-40.335808892162035,Antone Exum,DB
1262,00-0031268,0.03809335455612287,354,13.485047512867498,Walt Powell,WR
1263,00-0031269,-0.014630768477911725,4619,-67.57951959947425,T.J. Carrie,DB
1264,00-0031270,0.022924521572437094,4179,95.80157565121462,Shelby Harris,DL
1265,00-0031273,-0.007077245112811435,3938,-27.87019125425143,Cameron Brate,TE
1266,00-0031276,-0.08274270157484694,517,-42.777976714195866,Tyler Patmon,DB
1267,00-0031277,-0.1741184065707218,145,-25.247168952754663,Branden Oliver,RB
1268,00-0031279,0.15588361347042176,9425,1469.203056958725,Jake Matthews,OL
1269,00-0031280,-0.06873332967180347,8212,-564.43810326485,Derek Carr,QB
1270,00-0031281,0.12755138260085538,402,51.27565580554386,Ra'Shede Hageman,DL
1271,00-0031282,0.10201527263634243,4823,492.0196599250795,Justin Britt,OL
1272,00-0031284,0.0014395765246726772,2287,3.2923115119264126,Travis Swanson,OL
1273,00-0031285,-0.001982228240831935,2808,-5.566096900256074,Devonta Freeman,RB
1274,00-0031288,-0.15643649947946472,118,-18.459506938576837,AJ McCarron,QB
1275,00-0031290,-0.03225626804051313,1015,-32.740112061120826,Marquis Flowers,LB
1276,00-0031291,-0.05329154255754867,384,-20.46395234209869,James Wright,WR
1277,00-0031294,-0.04460997148972472,13,-0.5799296293664213,Craig Watts,OL
